CATAID,Z,nQ,Z_TONRY,logmstar,dellogmstar,logage,dellogage,metal,delmetal,gminusi,delgminusi,CATAID.1,X,Y,Z.1,d,GroupID,BranchID,FilID,CATAID.2,X.1,Y.1,Z.2,TendrilID
238932,0.19682,4,0.197799,10.66,0.100518,9.83671,0.157618,0.008539,0.00677053,1.13507,0.0544668,238932.0,18.1118802845446,569.406465292361,15.9799941982634,1.0971,304633.0,1500490002.0,150049.0,,,,,
238935,0.19571,4,0.196687,10.4946,0.100901,9.81537,0.170344,0.011767,0.00794511,1.11002,0.0530186,238935.0,17.6303418379163,566.351826860785,15.8970782941458,1.08388,304634.0,1500490001.0,150049.0,,,,,
238936,0.19649,4,0.197467,9.95282,0.113761,9.68399,0.226068,0.00923603,0.0067348,0.590276,0.0465368,238936.0,17.6171812727236,568.505307509756,16.0409641137553,1.07751,304634.0,1500490001.0,150049.0,,,,,
238955,0.11624,4,0.11715,10.3578,0.112747,9.81211,0.19913,0.00943274,0.00800706,1.05068,0.0487708,238955.0,10.007792190041,342.982602531607,9.25230126986667,3.42845,0.0,1501830001.0,150183.0,,,,,
238957,0.15526,4,0.156201,10.7204,0.171715,9.45,0.384582,0.035127,0.0160792,0.70496,0.0655062,238957.0,13.0571438314803,453.624394408355,13.5509862276068,1.74485,0.0,1500290003.0,150029.0,,,,,
238958,0.08541,5,0.0862937,10.4408,0.108043,9.83276,0.192311,0.00907179,0.00785414,1.01427,0.0422251,238958.0,7.12335361518075,254.213650791114,7.28167892876868,3.04604,0.0,1500070001.0,150007.0,,,,,
238959,0.16847,5,0.169421,11.1199,0.095026,9.8435,0.161995,0.0143245,0.00830812,1.2595,0.0531859,238959.0,13.6911413008933,490.682886306681,14.3645548449049,2.70971,0.0,1500020015.0,150002.0,,,,,
238961,0.15452,4,0.155459,10.0714,0.121167,9.55296,0.272717,0.0115555,0.00706601,0.548538,0.0405681,238961.0,12.3328352306056,451.565036539449,13.2477005072087,0.492677,304635.0,1500290003.0,150029.0,,,,,
238962,0.15487,4,0.155809,10.3307,0.101364,9.83045,0.176225,0.0106259,0.00758829,1.06321,0.0517713,238962.0,12.3610325681922,452.549148329948,13.2898415585915,0.49283,304635.0,1500290003.0,150029.0,,,,,
238993,0.16937,4,0.170319,10.8601,0.0940745,9.8413,0.15611,0.0123851,0.00751286,1.16393,0.049793,238993.0,12.5649973344364,493.214814650074,14.7075562854005,0.722604,304639.0,1500020015.0,150002.0,,,,,
239017,0.16902,4,0.169968,10.4855,0.16219,9.52782,0.397349,0.00388046,0.00616364,0.448325,0.0735982,239017.0,11.8179606953194,492.286608317203,13.4498847478864,2.03479,304641.0,1500020015.0,150002.0,,,,,
239020,0.11136,4,0.112259,10.2374,0.109071,9.80789,0.198638,0.0130082,0.00761946,0.854073,0.0428667,239020.0,7.50087431318144,329.02468196086,9.57340129522296,1.24091,0.0,1501160001.0,150116.0,,,,,
239021,0.11789,4,0.118797,10.3847,0.118898,9.76448,0.225867,0.0112022,0.00755804,0.94291,0.0429735,239021.0,8.43297276860497,347.735899099588,9.2398370177153,3.23248,302219.0,1501830001.0,150183.0,,,,,
239024,0.11198,4,0.11288,10.5604,0.0997831,9.85607,0.16544,0.0121124,0.00852089,1.18877,0.0498083,239024.0,7.63755742313157,330.806843768976,9.41386446828301,2.73024,0.0,1501160001.0,150116.0,,,,,
239029,0.15558,4,0.156516,10.5372,0.117279,9.76878,0.217724,0.015421,0.00919062,1.16838,0.0486794,239029.0,10.5190245640332,454.611927968407,12.3149856328042,3.28055,0.0,1500290003.0,150029.0,,,,,
239054,0.12376,4,0.124669,10.466,0.118189,9.76738,0.225928,0.00801629,0.00717176,1.04027,0.0467173,239054.0,7.8964105739073,364.495495200568,10.180887602808,1.8875,0.0,1500050014.0,150005.0,,,,,
239070,0.21069,4,0.211668,10.0092,0.117556,9.63452,0.241109,0.0103327,0.00718177,0.569208,0.0466432,239070.0,12.8633573653559,607.707698671682,16.9846262320069,2.46733,0.0,1501190001.0,150119.0,,,,,
239090,0.08409,5,0.0849621,10.7458,0.10628,9.84973,0.180024,0.0143722,0.00939716,1.18786,0.04745,239090.0,4.26337671646731,250.431979206401,6.71490885877974,2.85515,300212.0,1500070003.0,150007.0,,,,,
239099,0.15181,4,0.152738,10.6316,0.109005,9.8157,0.185803,0.00996986,0.00756889,1.06123,0.0465838,239099.0,8.17775080617545,444.039272785012,11.7013772882345,0.457795,301980.0,1500290006.0,150029.0,,,,,
239100,0.15196,5,0.152888,10.6514,0.117686,9.73124,0.232663,0.00821483,0.00637563,0.850077,0.0395743,239100.0,8.01765717404936,444.461979418244,11.7739579170838,3.37262e-06,301980.0,1500290006.0,150029.0,,,,,
239103,0.08432,5,0.0851926,10.5451,0.108286,9.83092,0.193836,0.00998585,0.00786703,0.985901,0.0403432,239103.0,4.4499601992555,251.084796724268,7.1672144656797,2.18817,300212.0,1500070003.0,150007.0,,,,,
239105,0.11177,4,0.112665,10.1538,0.107589,9.80896,0.196471,0.013042,0.0074571,0.821656,0.0415636,239105.0,5.80934972204912,330.222634106191,9.51137364530216,3.21863,0.0,1501160001.0,150116.0,,,,,
239106,0.08557,5,0.0864435,10.3136,0.107918,9.8335,0.192891,0.0108456,0.00774072,0.970033,0.0413954,239106.0,4.37774464968096,254.725759010208,6.71424699908398,1.52021,300212.0,1500070003.0,150007.0,,,,,
239109,0.08532,5,0.0861925,11.1386,0.110278,9.81603,0.204816,0.00880053,0.00813257,1.08573,0.0405467,239109.0,4.24810024059423,253.989465188046,7.11724813777677,0.72852,300212.0,1500070003.0,150007.0,,,,,
239124,0.21132,4,0.212294,11.1449,0.0948743,9.83663,0.150907,0.00870531,0.00616065,1.13112,0.0489195,239124.0,10.4352070476244,609.476687331897,16.8243224772218,1.77057,304648.0,1501190001.0,150119.0,,,,,
239126,0.21003,4,0.211003,10.3988,0.102826,9.82408,0.161732,0.0073688,0.00646449,1.04685,0.0570314,239126.0,10.3185931627197,605.935570670075,16.8097199105741,1.77391,304648.0,1501190001.0,150119.0,,,,,
239130,0.21115,4,0.212126,9.94937,0.120511,9.56889,0.261079,0.0109397,0.00731365,0.538983,0.0466784,239130.0,11.6359598516302,608.981140582443,17.2744990104613,1.8406,0.0,1501190001.0,150119.0,,,,,
239155,0.08507,4,0.0859411,10.7145,0.114598,9.80508,0.211748,0.00860611,0.00792261,1.04501,0.0427564,239155.0,3.93583473698853,253.264962438558,7.14028258717941,0.303236,300212.0,1500070003.0,150007.0,,,,,
239158,0.11212,5,0.113012,10.1241,0.129318,9.671,0.269233,0.0113659,0.00721976,0.6911,0.0402325,239158.0,4.78151711644787,331.238485914367,9.36978467903874,4.1128,301981.0,1501160001.0,150116.0,,,,,
239162,0.14424,4,0.145159,10.4645,0.103534,9.83038,0.177969,0.011293,0.00802801,1.13079,0.0512762,239162.0,6.80559010502745,422.658833275195,12.0909051393385,1.10369,300978.0,1501120002.0,150112.0,,,,,
239163,0.21093,4,0.211903,10.4986,0.104264,9.81491,0.166294,0.00775704,0.00625261,1.02194,0.0528696,239163.0,9.75359143970496,608.411069406314,16.9131379798621,0.96892,0.0,1501190001.0,150119.0,,,,,
239165,0.14365,4,0.144569,10.3989,0.100648,9.83877,0.173836,0.0129538,0.00859874,1.17822,0.052523,239165.0,6.72176935320658,420.995543331538,11.9070974275434,0.584264,300978.0,1501120002.0,150112.0,,,,,
239195,0.14445,4,0.145366,10.5366,0.118645,9.74371,0.231989,0.00990755,0.00727957,0.913463,0.0445896,239195.0,5.59114172886126,423.268790603901,11.864985918469,2.09866,0.0,1501120002.0,150112.0,,,,,
239209,0.21144,4,0.21241,9.82431,0.124785,9.59229,0.248813,0.00836925,0.00670283,0.496958,0.0577425,239209.0,7.77655837645898,609.846583112485,16.3182045306263,3.41978,0.0,1501190001.0,150119.0,,,,,
239213,0.14458,4,0.145495,10.4799,0.105821,9.80763,0.193309,0.0100029,0.00725176,0.947206,0.0446355,239213.0,4.80183777367461,423.658745409937,11.2404192620972,3.00623,0.0,1501120002.0,150112.0,,,,,
239214,0.14354,5,0.144453,11.0763,0.0952871,9.85688,0.158463,0.0101523,0.00738878,1.14444,0.0486421,239214.0,4.66755385311913,420.700060505835,11.8191364845522,2.29901,301982.0,1501120002.0,150112.0,,,,,
239217,0.14373,5,0.144644,11.0425,0.0894223,9.87592,0.145768,0.00917546,0.00714191,1.16681,0.049474,239217.0,4.47929407527124,421.261852270931,10.999057110473,2.55733,0.0,1501120002.0,150112.0,,,,,
239227,0.14444,4,0.145354,10.3428,0.0985739,9.8581,0.159872,0.00833758,0.00689796,1.08575,0.0534771,239227.0,4.65077899267328,423.253931500848,11.5648839826924,2.77405,0.0,1501120002.0,150112.0,,,,,
239228,0.15261,4,0.153531,10.5399,0.0926123,9.88689,0.136792,0.00751986,0.00617288,1.18462,0.0564114,239228.0,4.78703430833013,446.308176562851,12.1785501433633,3.13175,0.0,1500290002.0,150029.0,,,,,
239231,0.14346,4,0.144371,10.5671,0.101218,9.84021,0.17395,0.0122255,0.00879303,1.25143,0.05284,239231.0,3.9707005096833,420.459360150577,12.3677762854484,1.77586,0.0,1501120001.0,150112.0,,,,,
239259,0.08674,5,0.0876033,10.7078,0.107676,9.82862,0.194441,0.00854081,0.00728428,0.983064,0.040759,239259.0,1.66916697827288,258.099470534028,7.41910219679533,1.55155,300979.0,1500070001.0,150007.0,,,,,
239289,0.08636,5,0.0872224,10.787,0.105209,9.8511,0.180065,0.0138115,0.00939167,1.19892,0.0486247,239289.0,1.49249406354649,257.002637532002,7.21963333366204,0.507853,300979.0,1500070001.0,150007.0,,,,,
239305,0.143,4,0.143907,10.2511,0.111509,9.77637,0.209723,0.00831364,0.00676657,0.765997,0.0467033,239305.0,2.13482260960768,419.193197723422,11.1536450051505,1.90037,0.0,1501120001.0,150112.0,,,,,
239323,0.14275,4,0.143654,10.7822,0.0953068,9.85372,0.15962,0.0107262,0.00737035,1.11122,0.0472729,239323.0,1.10108848448598,418.449950034902,12.2510345502556,0.424551,304660.0,1501120001.0,150112.0,,,,,
239325,0.20394,5,0.204892,10.829,0.105035,9.75039,0.20385,0.0118941,0.00703251,0.739448,0.0374672,239325.0,1.47320931073938,589.244398574425,16.1400336130147,3.97559,0.0,1500360001.0,150036.0,,,,,
239329,0.19156,5,0.192502,11.146,0.0979393,9.83305,0.160173,0.00983999,0.00693487,1.11945,0.0485648,239329.0,1.00209879793414,555.092381736261,14.4391403565692,2.30286,0.0,1500350002.0,150035.0,,,,,
239374,0.13707,4,0.137967,10.2607,0.116746,9.75877,0.223799,0.00920158,0.00699232,0.83063,0.0451675,239374.0,0.059425077904308,402.367561109824,11.4039767504711,0.860286,0.0,1500040005.0,150004.0,,,,,
239378,0.13815,4,0.139047,10.6064,0.0876094,9.88009,0.140236,0.0115644,0.00729494,1.19263,0.0520103,239378.0,-0.175208404964735,405.423749465887,11.6314016007781,2.24213,301988.0,1500040005.0,150004.0,,,,,
239379,0.1372,4,0.138096,10.5156,0.09525,9.86347,0.157289,0.00908199,0.00705415,1.10077,0.0495713,239379.0,-0.190741287051736,402.732647307747,11.476058577189,0.45374,301988.0,1500040005.0,150004.0,,,,,
239388,0.13736,4,0.138256,10.4833,0.109063,9.80997,0.194756,0.0108695,0.00811797,1.11794,0.0493002,239388.0,-0.204916721376975,403.186874917111,11.4658691685217,0.027011,301988.0,1500040005.0,150004.0,,,,,
239419,0.11272,5,0.113594,10.5108,0.128895,9.70932,0.256448,0.0118969,0.00730543,0.810805,0.038772,239419.0,-0.928182415778849,332.932317602254,9.69025463917009,3.5033,304666.0,1500060001.0,150006.0,,,,,
239421,0.12057,5,0.12145,11.2444,0.113495,9.80905,0.192465,0.0122475,0.00827431,1.13848,0.0462493,239421.0,-1.24609757157478,355.391572676012,10.1901702381227,0.942558,304667.0,1500050009.0,150005.0,,,,,
239422,0.13704,4,0.137933,10.5001,0.093809,9.86282,0.15541,0.0103672,0.00740886,1.12013,0.0485467,239422.0,-1.50056754951399,402.269027681168,11.3764188705998,1.6028,0.0,1500040005.0,150004.0,,,,,
239463,0.20352,4,0.204462,10.9008,0.0975985,9.82201,0.162075,0.0102825,0.0068859,1.11749,0.0471086,239463.0,-3.43736566302698,588.0301775308,16.941645781826,3.48306,0.0,1500360001.0,150036.0,,,,,
239465,0.13792,5,0.138811,11.2905,0.0984885,9.85461,0.160706,0.0106064,0.0076676,1.19599,0.0510276,239465.0,-2.4225805817984,404.754719255902,11.3870723834193,1.10599,300406.0,1500040001.0,150004.0,,,,,
239467,0.13665,4,0.137539,10.2496,0.102346,9.81783,0.184278,0.00901283,0.00672666,0.815275,0.0440209,239467.0,-2.62213684633355,401.156670431679,11.0689249524228,2.51745,300406.0,1500040001.0,150004.0,,,,,
239485,0.1572,4,0.158104,10.4246,0.113232,9.82318,0.181774,0.00552969,0.00545594,0.878832,0.0476817,239485.0,-3.63266321650707,459.160483986086,13.1610098911024,0.224763,304670.0,1501030001.0,150103.0,,,,,
239487,0.13802,4,0.13891,10.6238,0.0968353,9.85748,0.156696,0.0107216,0.00728349,1.1595,0.0492181,239487.0,-2.93964885635262,405.035451303442,11.2438495868567,1.48611,300406.0,1500040001.0,150004.0,,,,,
239488,0.15736,4,0.158264,10.0228,0.118394,9.75184,0.223006,0.00612007,0.00583039,0.716526,0.0493006,239488.0,-3.67395607323903,459.607992384605,13.2275890897425,0.234175,304670.0,1501030001.0,150103.0,,,,,
239495,0.10992,4,0.110785,10.4429,0.101564,9.84712,0.172839,0.0109837,0.00822155,1.12637,0.0476102,239495.0,-3.01162423070576,324.871488222486,9.46787993877322,3.31574,304671.0,1500060001.0,150006.0,,,,,
239497,0.1368,4,0.137689,10.4536,0.113263,9.78987,0.207968,0.017343,0.00937456,1.06768,0.045469,239497.0,-2.82973773812449,401.582115991247,10.9881739404344,2.13993,300406.0,1500040001.0,150004.0,,,,,
239509,0.10972,4,0.110586,9.83825,0.125215,9.62875,0.242034,0.00812053,0.00717601,0.493923,0.0462652,239509.0,-2.7810996949114,324.323681212287,8.71072907598875,4.09081,0.0,1500060001.0,150006.0,,,,,
239512,0.15794,4,0.158845,10.1575,0.105392,9.80843,0.187134,0.00955999,0.00698527,0.807818,0.050172,239512.0,-3.65157502966269,461.255561137056,12.699933124541,1.92803,0.0,1501030001.0,150103.0,,,,,
239525,0.13729,4,0.138176,10.6846,0.105046,9.84491,0.170462,0.00863572,0.00690971,1.09652,0.0479378,239525.0,-4.03010224550468,402.942526665892,11.3675848184736,1.76209,0.0,1500040001.0,150004.0,,,,,
239527,0.13945,5,0.140336,10.7321,0.0985848,9.85294,0.164163,0.00954928,0.00735991,1.14506,0.0500961,239527.0,-4.78054680662515,409.041027556278,11.8915044564632,2.55858,300666.0,1500040001.0,150004.0,,,,,
239561,0.11282,5,0.113685,11.2877,0.116715,9.80651,0.200733,0.0132827,0.00838805,1.15509,0.046482,239561.0,-4.19607171428765,333.186558468207,8.95843276933274,0.75871,300982.0,1500060001.0,150006.0,,,,,
239562,0.11317,5,0.114035,10.8006,0.106486,9.83039,0.18589,0.0103529,0.00863614,1.17569,0.0496794,239562.0,-4.25713857998105,334.186172602745,9.06098879734794,0.260002,300982.0,1500060001.0,150006.0,,,,,
239563,0.11002,5,0.110882,11.1432,0.116333,9.82502,0.189714,0.0089006,0.00745284,1.09528,0.045278,239563.0,-4.17051005818809,325.138638288655,9.35918618336752,3.94516,304679.0,1500060001.0,150006.0,,,,,
239566,0.13653,4,0.137413,10.0824,0.110518,9.78226,0.206042,0.0126558,0.00736556,0.797855,0.0442064,239566.0,-5.13763000005548,400.7884577797,10.5217854444556,2.19367,304680.0,1500040001.0,150004.0,,,,,
239569,0.13977,4,0.140655,10.0473,0.124176,9.73328,0.238386,0.0084249,0.0069727,0.786217,0.0516365,239569.0,-5.49180633739556,409.946652755961,11.483830691985,1.44888,0.0,1500040028.0,150004.0,,,,,
239570,0.15093,4,0.151822,10.5902,0.0901296,9.87365,0.144465,0.00953695,0.00683428,1.13744,0.0495703,239570.0,-6.31387736913666,441.483798372356,11.8897997871695,1.78389,0.0,1500290001.0,150029.0,,,,,
239574,0.15658,4,0.157477,10.7094,0.108217,9.79128,0.200131,0.00709865,0.00635893,0.986885,0.0446032,239574.0,-6.22566378415945,457.386178325171,12.6323646933345,3.50222,0.0,1501080001.0,150108.0,,,,,
239578,0.13756,4,0.138442,10.4281,0.10583,9.83057,0.181414,0.00837114,0.00682531,0.928923,0.0494589,239578.0,-5.5917982803056,403.689261149023,11.0001971682837,2.64124,0.0,1500040019.0,150004.0,,,,,
239602,0.11178,4,0.112641,9.88904,0.120305,9.67028,0.240601,0.00759972,0.00651554,0.555175,0.0444703,239602.0,-5.0792349041057,330.180113388329,9.03510496848651,0.0412661,301992.0,1500060004.0,150006.0,,,,,
239603,0.11133,5,0.11219,10.6503,0.0982444,9.85698,0.164768,0.0117239,0.00835415,1.1676,0.0491712,239603.0,-5.09647021279653,328.888094331244,9.03370775416432,1.29283,301992.0,1500060004.0,150006.0,,,,,
239604,0.13852,4,0.139401,10.3753,0.10568,9.8391,0.175795,0.00855295,0.00705437,1.077,0.0495933,239604.0,-6.55845250654875,406.400077676146,10.6980186640995,0.747195,300983.0,1500040001.0,150004.0,,,,,
239605,0.11165,4,0.112509,10.5546,0.096016,9.86352,0.162084,0.0108079,0.00825915,1.1695,0.0492702,239605.0,-5.4176970014739,329.792260917481,9.24353155248644,0.552387,0.0,1500060004.0,150006.0,,,,,
239607,0.13903,5,0.139911,11.0575,0.100029,9.86418,0.159021,0.00928945,0.0072244,1.22764,0.0533493,239607.0,-6.74192995402836,407.838377407349,10.8419363840074,0.722193,300983.0,1500040001.0,150004.0,,,,,
239609,0.13859,4,0.13947,10.6273,0.0962941,9.85554,0.159352,0.010503,0.00747567,1.12942,0.0482391,239609.0,-6.79469600739679,406.579560440132,11.171509396101,0.643557,300006.0,1500040001.0,150004.0,,,,,
239610,0.09372,5,0.0945653,10.5444,0.100662,9.86319,0.168511,0.0099081,0.00800651,1.14535,0.0474083,239610.0,-4.69739344998487,278.203933021383,7.49168831301161,1.86944,304684.0,1502290001.0,150229.0,,,,,
239628,0.13748,4,0.138359,10.3254,0.107259,9.80289,0.196399,0.0100595,0.00724578,0.895236,0.0460259,239628.0,-6.94608475622968,403.417577287471,11.459859966076,1.7698,300006.0,1500040019.0,150004.0,,,,,
239630,0.11208,5,0.112941,10.3441,0.122361,9.70201,0.250131,0.0082337,0.00657622,0.662632,0.0425065,239630.0,-5.11958627328369,331.040072735421,9.02739069044404,0.859955,301992.0,1500060004.0,150006.0,,,,,
239646,0.13769,5,0.138568,11.2667,0.100066,9.84939,0.165077,0.0133572,0.00746942,1.19518,0.0481627,239646.0,-7.24876466627182,404.009674726089,11.3294285866757,2.3271,300006.0,1500040019.0,150004.0,,,,,
239647,0.13846,4,0.139339,10.9151,0.0995115,9.86381,0.157311,0.00938618,0.00736699,1.20725,0.0557788,239647.0,-7.27218540758489,406.193903528596,11.3482790997725,1.19223,300006.0,1500040001.0,150004.0,,,,,
239656,0.13786,5,0.138738,11.7016,0.105051,9.82783,0.174308,0.01291,0.0080229,1.17973,0.048374,239656.0,-7.32608465415004,404.487837133858,11.4199170392696,2.80666,300006.0,1500040019.0,150004.0,,,,,
239660,0.1396,4,0.140479,10.2529,0.0983935,9.85792,0.161602,0.0076129,0.00645701,0.994799,0.0503306,239660.0,-7.55829305270242,409.418532408539,11.4103362858784,2.51605,300006.0,1500040001.0,150004.0,,,,,
239661,0.13917,4,0.140049,10.6266,0.0887171,9.8843,0.140186,0.0113765,0.00740419,1.23719,0.0543579,239661.0,-7.57973196795089,408.203317461674,11.243526558686,1.44229,300006.0,1500040001.0,150004.0,,,,,
239666,0.13573,5,0.136605,11.4218,0.102039,9.84072,0.171265,0.0123402,0.00821581,1.20881,0.0513218,239666.0,-7.65713421128544,398.44863803701,10.8166890515191,3.29847,300006.0,1500040019.0,150004.0,,,,,
239670,0.13769,4,0.138566,10.7531,0.106598,9.83068,0.178058,0.0124426,0.00794969,1.18503,0.0506977,239670.0,-7.79954143542187,403.988957355611,11.5422010293802,2.37361,300006.0,1500040019.0,150004.0,,,,,
239671,0.13805,5,0.138927,11.0227,0.10006,9.84677,0.166745,0.0109927,0.00785443,1.18671,0.0507194,239671.0,-7.8829747742306,405.012857369358,11.3956884045391,3.38554,300006.0,1500040019.0,150004.0,,,,,
239672,0.13863,4,0.139507,10.2526,0.117355,9.73971,0.228673,0.0104869,0.00717711,0.748285,0.0429689,239672.0,-8.06251945716113,406.678047450357,10.5496950123985,1.42914,0.0,1500040001.0,150004.0,,,,,
239677,0.15028,4,0.151168,10.386,0.108505,9.75973,0.210332,0.00848351,0.00648015,0.677524,0.0405879,239677.0,-7.78459079720386,439.633257126677,11.2500288486984,3.68003,0.0,1500290001.0,150029.0,,,,,
239685,0.13574,4,0.136616,10.63,0.0920461,9.8671,0.153568,0.0119228,0.00823201,1.19801,0.0512544,239685.0,-7.54031440680936,398.481362537537,10.7758911251402,3.26162,300006.0,1500040019.0,150004.0,,,,,
239687,0.13758,4,0.138457,10.4234,0.09828,9.85752,0.161612,0.00921795,0.00707116,1.10479,0.0509875,239687.0,-7.86813152457756,403.695127600083,10.8566879822649,2.153,300006.0,1500040019.0,150004.0,,,,,
239710,0.13612,4,0.136994,10.6742,0.0972273,9.85296,0.163906,0.0098497,0.0074577,1.10006,0.0473353,239710.0,-8.18714506369622,399.519244159496,11.5793022826559,2.35991,300006.0,1500040019.0,150004.0,,,,,
239715,0.1369,4,0.137773,10.4957,0.102039,9.84463,0.171264,0.00884498,0.00737103,1.13739,0.0495408,239715.0,-8.86468858890495,401.726589713113,11.1862875681636,0.186821,301994.0,1500040019.0,150004.0,,,,,
239716,0.1376,5,0.138475,10.9616,0.101187,9.8444,0.166814,0.011954,0.00765589,1.18889,0.0501275,239716.0,-8.08761666133353,403.722572315362,11.6449924786734,2.2166,300006.0,1500040019.0,150004.0,,,,,
239722,0.13689,5,0.137763,11.0232,0.0900637,9.87314,0.147958,0.0112081,0.00771484,1.22165,0.051373,239722.0,-8.68753529095846,401.70181671897,11.24019338556,1.16081e-05,301994.0,1500040019.0,150004.0,,,,,
239745,0.15174,4,0.152623,10.4389,0.109357,9.79505,0.199143,0.00934845,0.00722417,0.943058,0.0500637,239745.0,-10.3181025579543,443.638339443622,12.8347740051444,2.52089,0.0,1501630001.0,150163.0,,,,,
239747,0.11354,4,0.114394,10.365,0.103031,9.83609,0.182983,0.0105277,0.00780394,1.05347,0.0468885,239747.0,-7.56143144919128,335.144168202228,9.57967060139425,2.35124,300407.0,1500060005.0,150006.0,,,,,
239748,0.11272,5,0.113574,11.0405,0.0912825,9.87182,0.155604,0.0106843,0.00829752,1.18762,0.0476887,239748.0,-7.54889819042694,332.794021570266,9.50903793217651,1.10938e-06,300407.0,1500060005.0,150006.0,,,,,
239752,0.11784,5,0.118698,10.7939,0.110615,9.81118,0.199201,0.0119464,0.0100509,1.30065,0.0480261,239752.0,-7.95404765831287,347.474311700527,8.88212280368819,2.16508,304689.0,1500050001.0,150005.0,,,,,
239753,0.11865,4,0.119508,10.4513,0.0967027,9.87192,0.156178,0.00712408,0.00641422,1.04636,0.0487154,239753.0,-8.03848804634558,349.781696956307,9.18356301059961,1.48815,0.0,1500050016.0,150005.0,,,,,
239754,0.11343,4,0.114283,10.5074,0.110989,9.80275,0.204898,0.011336,0.00756577,0.939623,0.0433907,239754.0,-8.05290102471423,334.829207539546,9.01706193482244,2.15361,0.0,1500060005.0,150006.0,,,,,
239792,0.1187,5,0.119554,10.7804,0.0964668,9.85677,0.164079,0.0123267,0.00864314,1.19748,0.0495253,239792.0,-9.3388893961307,349.868148172468,9.64955949041408,0.428985,304692.0,1500050016.0,150005.0,,,,,
239793,0.15093,5,0.151809,11.1168,0.0933948,9.85576,0.158314,0.0101846,0.00773538,1.20102,0.0497499,239793.0,-11.8256115293044,441.327902046068,12.0433052103139,2.09047,304693.0,1501630001.0,150163.0,,,,,
239797,0.15078,5,0.151658,11.1452,0.102605,9.83743,0.168701,0.0108155,0.00740562,1.16405,0.0494247,239797.0,-12.0421656918377,440.914313884508,11.418487347453,2.7196,300985.0,1501630001.0,150163.0,,,,,
239812,0.119,4,0.119855,10.0089,0.121608,9.74258,0.234648,0.0138112,0.00757358,0.738775,0.0465957,239812.0,-9.3558274906882,350.730460678529,9.49639690920481,0.464001,304692.0,1500050016.0,150005.0,,,,,
239824,0.15174,5,0.152619,11.1015,0.114767,9.80075,0.200298,0.00846498,0.0074528,1.08679,0.0480472,239824.0,-12.3137367404474,443.617475031002,11.2946727935436,9.51563e-06,300985.0,1501630001.0,150163.0,,,,,
239828,0.14973,4,0.150607,10.702,0.0966807,9.86247,0.153438,0.00934954,0.00692408,1.16558,0.0508879,239828.0,-12.2334563411445,437.948777850564,11.2126889389774,3.30384,300985.0,1501630001.0,150163.0,,,,,
239832,0.1386,4,0.139466,10.4777,0.0961939,9.85818,0.160976,0.00771415,0.00677719,1.09721,0.0485309,239832.0,-12.2152197143179,406.457308197273,10.5741631602731,2.36796,0.0,1500040001.0,150004.0,,,,,
239849,0.13808,4,0.138945,10.8088,0.0960357,9.91031,0.122718,0.00280256,0.00348469,1.15136,0.0498841,239849.0,-12.3520801617861,404.967114917864,10.8986801408053,1.66434,0.0,1500040001.0,150004.0,,,,,
239858,0.20117,4,0.20208,10.3398,0.114038,9.68807,0.234487,0.00860933,0.00633649,0.652628,0.0400233,239858.0,-18.8554537241729,581.193098134986,16.2566260166689,3.72116,0.0,1500900001.0,150090.0,,,,,
239866,0.11879,4,0.119639,9.82659,0.121655,9.62983,0.237723,0.00786466,0.00676779,0.500096,0.0443035,239866.0,-11.1231802432355,350.05229598504,9.84741835316668,1.79928,0.0,1500050016.0,150005.0,,,,,
239881,0.1378,5,0.13866,11.0019,0.101163,9.84551,0.170226,0.00909242,0.00740182,1.14644,0.0490057,239881.0,-13.9556477556286,404.093916121633,11.3754006593213,0.255013,300987.0,1500040001.0,150004.0,,,,,
239883,0.13842,5,0.13928,10.515,0.115333,9.74658,0.224482,0.00882366,0.00657947,0.753452,0.0412075,239883.0,-14.1309521405876,405.849365990639,11.292237292086,1.5126,300987.0,1500040001.0,150004.0,,,,,
239886,0.12318,4,0.124029,10.2596,0.106298,9.81575,0.193184,0.0112221,0.00756855,0.95388,0.0462185,239886.0,-12.7553392649734,362.549039901979,9.55031206583974,0.693665,300295.0,1500050005.0,150005.0,,,,,
239916,0.13738,3,0.138238,10.4637,0.0984464,9.84652,0.170457,0.0102113,0.00767388,1.14517,0.0512192,239916.0,-14.784265348736,402.901852283819,10.0694748395617,2.11887,0.0,1500040001.0,150004.0,,,,,
239920,0.12264,5,0.123486,10.6217,0.110939,9.82519,0.188109,0.00926005,0.00760269,1.09367,0.0470108,239920.0,-13.6032237511576,360.958052583418,9.88044863006014,2.32922,0.0,1500050005.0,150005.0,,,,,
239942,0.20024,4,0.201144,10.4385,0.11207,9.7497,0.212693,0.0116229,0.00767853,0.916832,0.0508349,239942.0,-21.7542657354925,578.541866021811,15.0582899082437,2.67809,0.0,1500900001.0,150090.0,,,,,
239945,0.18999,4,0.190885,10.913,0.0872106,9.85458,0.143278,0.0136783,0.0077631,1.22473,0.0552704,239945.0,-21.141472548969,550.194237631384,15.0654203997167,2.18882,304703.0,1500230001.0,150023.0,,,,,
239946,0.1995,4,0.200402,10.6161,0.109283,9.74465,0.213675,0.0106615,0.00724754,0.827718,0.0427064,239946.0,-22.4282337957197,576.429078590167,16.4401282353179,3.83499,0.0,1500900001.0,150090.0,,,,,
